GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),
52.030308,-2.000491,85,19.35,13,248.9,,17 / 25,1271946,2019-08-16 11:50:36:315,0.2227,0.2613,9.9689,-0.0014,0.0017,9.8066,-0.033,0.061,0.0277,-16.37,11.07,-22.57,211.84,2.53,1.09
52.030308,-2.000491,85,19.35,13,248.9,,17 / 25,1272046,2019-08-16 11:50:36:415,0.2839,-0.122,8.9666,0.0039,0.0166,9.8066,-0.017,-0.0008,0.0234,-16.37,11.07,-22.57,211.84,2.53,1.09
52.030308,-2.000491,85,19.35,13,248.9,,17 / 25,1272145,2019-08-16 11:50:36:514,0.2187,-0.4423,10.085,-0.0083,-0.0257,9.8066,-0.0277,0.0078,0.0277,-16.29,12.57,-21.83,216.45,2.6,1.16
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1272245,2019-08-16 11:50:36:614,0.4484,-0.3482,11.5796,-0.0186,-0.0585,9.8065,0.0788,0.1164,0.0532,-16.29,12.57,-21.83,216.45,2.6,1.16
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1272345,2019-08-16 11:50:36:714,0.2527,-0.8513,8.0609,-0.0335,0.0623,9.8064,0.0895,-0.054,0.0106,-16.51,11.92,-22.03,213.05,2.31,0.95
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1272446,2019-08-16 11:50:36:815,-0.1119,-0.0793,8.97,-0.0705,0.151,9.8052,0.0437,-0.0242,0.0458,-16.18,12.02,-22.22,213.61,2.45,1.91
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1272546,2019-08-16 11:50:36:915,-0.0528,0.2667,9.2209,-0.0142,0.0601,9.8065,0.0298,-0.0263,0.0437,-16.51,12.74,-21.57,213.61,2.45,1.91
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1272646,2019-08-16 11:50:37:015,-0.0651,0.3205,10.0031,-0.0165,0.1142,9.806,0.0298,-0.0263,0.0437,-16.51,12.74,-21.57,213.61,2.45,1.91
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1272745,2019-08-16 11:50:37:114,0.2612,0.0594,10.2788,0.0481,0.0042,9.8065,-0.0032,0.0014,0.0064,-16.84,12.63,-21.38,213.43,3,2.82
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1272846,2019-08-16 11:50:37:215,-0.2977,0.1352,9.9163,-0.027,-0.0132,9.8066,0.0149,0.0514,0.0245,-16.11,12.43,-22.05,213.43,3,2.82
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1272945,2019-08-16 11:50:37:314,0.343,-0.4206,10.1026,-0.0827,0.0461,9.8062,0.1353,0.0717,0.0309,-16.65,12.49,-21.61,211.06,2.82,2.84
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1273045,2019-08-16 11:50:37:414,-0.4739,0.2659,8.6496,-0.1532,0.1326,9.8046,0.0479,0.0632,0.0277,-16.65,12.49,-21.61,211.06,2.82,2.84
52.030186,-2.000711,85,19.31,14,247.3,,16 / 24,1273145,2019-08-16 11:50:37:514,-0.8825,0.3071,9.5975,-0.2489,0.0986,9.803,0.0128,0.0152,0.0138,-17.73,14.02,-19.72,213.88,1.87,4.09
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1273246,2019-08-16 11:50:37:615,0.4286,0.051,8.5862,0.0002,0.0286,9.8066,0.0234,-0.0104,0.0586,-17.73,14.02,-19.72,213.88,1.87,4.09
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1273345,2019-08-16 11:50:37:714,-0.0149,0.2878,8.6081,0.0522,0.0835,9.8062,0.0234,-0.0104,0.0586,-17.74,13.31,-20.2,211.56,1.97,4.22
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1273445,2019-08-16 11:50:37:814,-0.5967,1.3445,10.1115,0.0825,0.1953,9.8044,0.0767,-0.0594,0.0618,-17.17,13.46,-20.59,211.58,2.98,4.94
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1273545,2019-08-16 11:50:37:914,-0.1422,1.0304,8.7381,0.0141,0.076,9.8063,0.0629,-0.0519,0.0607,-17.17,13.46,-20.59,211.58,2.98,4.94
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1273645,2019-08-16 11:50:38:014,-0.2947,0.2496,10.2132,-0.0273,0.0277,9.8066,-0.0192,0.0205,0.0607,-17.78,13.22,-20.23,209.87,3.05,5.65
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1273746,2019-08-16 11:50:38:115,-0.2066,0.1747,9.3108,-0.0421,0.033,9.8065,0.0021,-0.0093,0.0479,-17.38,12.8,-20.83,210.74,2.99,5.87
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1273845,2019-08-16 11:50:38:214,-0.0637,0.1423,8.9027,-0.0668,0.0409,9.8063,-0.0298,0.0333,0.0554,-17.57,13.06,-20.52,209.14,2.78,6.28
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1273946,2019-08-16 11:50:38:315,0.0301,-0.3196,10.3804,0.0096,0.0155,9.8066,0.0437,0.0195,0.0554,-17.57,13.06,-20.52,209.14,2.78,6.28
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1274045,2019-08-16 11:50:38:414,0.6781,-0.2102,9.024,-0.012,0.0106,9.8066,0.0139,-0.0658,0.0362,-17.18,12.54,-21.16,210.38,2.87,6.33
52.030037,-2.000908,83,19.15,13,244.4,,17 / 25,1274145,2019-08-16 11:50:38:514,0.0386,-0.1489,10.5365,-0.0109,0.0361,9.8066,0.0139,-0.0658,0.0362,-17.18,12.54,-21.16,210.38,2.87,6.33
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1274245,2019-08-16 11:50:38:614,-0.5113,-0.254,11.344,-0.0127,0.0034,9.8066,0,0.045,0.0234,-17.6,12.04,-21.1,206.5,2.92,6.54
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1274345,2019-08-16 11:50:38:714,0.3121,-0.7774,8.8341,-0.0121,-0.0413,9.8066,-0.0437,0.0664,0.0362,-18.26,12.37,-20.34,207.08,2.75,6.36
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1274445,2019-08-16 11:50:38:814,0.5395,-0.8362,8.8245,0.0389,-0.0361,9.8065,-0.0202,-0.0178,0.016,-18.26,12.37,-20.34,207.08,2.75,6.36
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1274547,2019-08-16 11:50:38:916,0.6746,-0.7152,10.1039,0.0581,-0.0357,9.8064,-0.0596,-0.021,0.0202,-17.38,12.8,-20.83,210.63,2.86,6.07
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1274645,2019-08-16 11:50:39:014,0.4987,-0.7053,9.9146,0.0554,-0.0755,9.8062,-0.0586,-0.0231,0.0021,-17.3,12.29,-21.2,208.95,3.2,5.15
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1274746,2019-08-16 11:50:39:115,0.7482,-1.1735,9.1512,0.083,-0.0869,9.8059,-0.032,0.0099,0,-16.67,11.57,-22.1,209.16,3.27,4.6
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1274845,2019-08-16 11:50:39:214,0.8942,-0.5801,8.3657,0.1552,-0.1577,9.8042,-0.0085,0.0387,-0.032,-16.67,11.57,-22.1,209.16,3.27,4.6
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1274945,2019-08-16 11:50:39:314,0.4473,-0.9428,9.4118,0.1922,-0.2301,9.8021,-0.0085,0.0387,-0.032,-16.77,11.17,-22.23,208.27,3.59,2.88
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1275046,2019-08-16 11:50:39:415,0.2859,-0.789,8.2506,0.0007,-0.05,9.8065,0.033,0.0152,-0.0085,-16.77,11.17,-22.23,208.27,3.59,2.88
52.029858,-2.001106,84,18.33,13,239.3,,17 / 25,1275145,2019-08-16 11:50:39:514,0.0682,-0.5578,10.7947,0.0305,-0.037,9.8065,0.0405,0.0568,-0.0085,-16.79,12.12,-21.71,210.93,3.46,2.62
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1275246,2019-08-16 11:50:39:615,0.0716,-0.7371,10.9714,0.0276,-0.1042,9.8061,-0.033,0.0173,0.001,-16.57,11.83,-22.04,210.93,3.46,2.62
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1275345,2019-08-16 11:50:39:714,0.62,-1.3361,8.4273,0.0379,-0.128,9.8057,-0.0245,-0.0615,-0.0043,-16.67,11.57,-22.1,211.72,3.26,1.86
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1275445,2019-08-16 11:50:39:814,0.941,-1.2292,8.3781,0.0263,0.0011,9.8066,-0.0096,0.0024,0.0234,-16.03,11.91,-22.39,213.18,3.39,1.79
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1275547,2019-08-16 11:50:39:916,0.2513,-0.2171,9.4375,0.0932,0.0079,9.8062,0.0277,-0.0498,-0.0011,-15.85,11.77,-22.59,213.18,3.39,1.79
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1275645,2019-08-16 11:50:40:014,0.4116,-0.2537,9.7111,0.1411,0.0184,9.8056,0.0288,-0.0135,-0.0171,-15.85,11.77,-22.59,213.18,3.39,1.79
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1275745,2019-08-16 11:50:40:114,-0.0006,-0.5024,10.2086,-0.0034,-0.0508,9.8065,0.0288,-0.0135,-0.0171,-15.27,11.57,-23.09,214.47,4.14,1.42
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1275846,2019-08-16 11:50:40:215,0.2895,-0.5797,10.6132,-0.0144,-0.1326,9.8057,-0.0011,0.0695,-0.0298,-15.63,12.41,-22.4,213.91,3.64,0.83
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1275945,2019-08-16 11:50:40:314,-0.2099,-0.2251,10.3129,-0.0202,-0.0256,9.8066,0.0373,0.044,-0.0053,-15.63,12.41,-22.4,213.91,3.64,0.83
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1276045,2019-08-16 11:50:40:414,-0.181,-0.1434,9.6798,-0.0021,0.0025,9.8066,0.0437,0.0131,-0.0203,-15.86,12.69,-22.08,216.28,3.45,0.77
52.029648,-2.001363,84,20.11,13,237.3,,17 / 25,1276146,2019-08-16 11:50:40:515,0.0106,-0.2463,10.1366,-0.0029,-0.0194,9.8066,0.0075,-0.0061,-0.0235,-15.73,12.96,-22.01,216.28,3.45,0.77
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1276246,2019-08-16 11:50:40:615,-0.0445,-0.2716,9.8183,0.0022,-0.0495,9.8065,-0.0224,-0.0114,-0.0085,-15.73,12.96,-22.01,216.28,3.45,0.77
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1276346,2019-08-16 11:50:40:715,0.0777,0.0771,8.4857,0.0212,-0.0058,9.8066,-0.0053,-0.102,-0.0203,-16.07,12.85,-21.83,216.58,3.29,0.53
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1276445,2019-08-16 11:50:40:814,-0.1403,-0.2243,9.5956,0.0639,0.0071,9.8064,0.0053,-0.0444,-0.0139,-15.83,13.51,-21.61,218.62,3.62,0.34
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1276546,2019-08-16 11:50:40:915,0.2818,-0.3194,9.3718,0.0432,-0.0041,9.8066,0.0053,-0.0444,-0.0139,-15.83,13.51,-21.61,218.62,3.62,0.34
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1276645,2019-08-16 11:50:41:014,-0.2046,0.075,9.4459,0.012,-0.0044,9.8066,0.0341,0.0205,0.0021,-15.8,13.48,-21.64,216.59,3.8,0.17
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1276745,2019-08-16 11:50:41:114,-0.1838,-0.0917,10.0924,-0.0024,0.0024,9.8066,0.0213,-0.004,0,-15.38,13.99,-21.63,220.25,3.94,0.13
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1276845,2019-08-16 11:50:41:214,-0.1935,0.0485,9.8251,-0.0306,-0.0243,9.8066,0.0149,0.0578,-0.0117,-15.38,13.99,-21.63,220.25,3.94,0.13
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1276946,2019-08-16 11:50:41:315,-0.3386,0.1,9.9482,-0.0279,-0.0315,9.8066,0.0234,0.0408,-0.0117,-15.83,13.51,-21.61,218.72,3.72,0.14
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1277045,2019-08-16 11:50:41:414,-0.2806,0.1278,9.7746,-0.0312,-0.0382,9.8065,-0.0011,-0.021,-0.0235,-15.72,13.88,-21.45,218.72,3.72,0.14
52.029423,-2.001535,84,19.82,12,235.1,,17 / 25,1277146,2019-08-16 11:50:41:515,-0.2109,0.1102,9.3448,0.0141,-0.0066,9.8066,-0.0096,-0.0189,-0.0171,-16.26,13.94,-21.01,219.04,3.43,0.08
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1277246,2019-08-16 11:50:41:615,-0.0819,0.0323,9.3854,0.0449,-0.0132,9.8065,-0.0096,-0.0189,-0.0171,-14.73,14.27,-21.89,220.7,3.59,-0.15
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1277345,2019-08-16 11:50:41:714,0.0014,0.153,9.7553,0.0487,0.0006,9.8065,-0.0479,-0.0434,-0.0043,-15.16,14.7,-21.31,222.76,3.81,-0.33
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1277445,2019-08-16 11:50:41:814,0.5689,0.4663,9.0794,0.0577,0.0371,9.8064,0.0213,-0.0412,-0.0032,-15.16,14.7,-21.31,222.76,3.81,-0.33
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1277545,2019-08-16 11:50:41:914,-0.0893,0.3919,10.0068,0.1142,0.095,9.8055,-0.0064,0.0035,-0.0203,-14.37,14.38,-22.06,221.95,4.68,-0.38
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1277645,2019-08-16 11:50:42:014,0.2215,0.3252,9.3672,0.0301,-0.0127,9.8066,-0.0277,-0.0082,-0.0149,-14.4,14.41,-22.02,221.85,4.9,-0.44
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1277746,2019-08-16 11:50:42:115,0.046,0.1808,10.6113,0.0559,-0.0345,9.8064,-0.0511,0.028,-0.0139,-14.4,14.41,-22.02,221.85,4.9,-0.44
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1277845,2019-08-16 11:50:42:214,-0.0892,0.1901,10.6694,0.0479,0.0001,9.8065,-0.0074,-0.0306,-0.0085,-14.25,13.78,-22.52,221.94,5.01,-0.8
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1277946,2019-08-16 11:50:42:315,0.7894,-0.016,10.2265,0.0959,-0.0008,9.8062,0.0032,0.0397,-0.0053,-14.25,13.78,-22.52,221.94,5.01,-0.8
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1278045,2019-08-16 11:50:42:414,-0.0395,0.4104,9.7381,-0.0078,-0.0072,9.8066,0.0032,0.0397,-0.0053,-14.51,14.05,-22.19,220.39,5.42,-1.18
52.029152,-2.001604,86,19.5,12,231.3,,17 / 25,1278146,2019-08-16 11:50:42:515,0.2646,0.3588,9.9969,-0.0148,0.0235,9.8066,0.033,0.0078,-0.0043,-14.77,13.39,-22.42,218.23,5.45,-1.02
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1278245,2019-08-16 11:50:42:614,-0.2314,0.1983,8.756,0.039,0.0554,9.8064,0.0053,-0.0316,-0.032,-14.03,13.13,-23.04,218.23,5.45,-1.02
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1278345,2019-08-16 11:50:42:714,0.3779,0.2201,8.9887,0.0795,0.0727,9.8061,0.0043,-0.0221,-0.0085,-14.31,13.86,-22.43,221.54,6.07,-0.98
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1278446,2019-08-16 11:50:42:815,0.1878,0.1502,9.8953,0.0234,0.0305,9.8066,0.0469,0.0046,-0.0213,-14.31,13.86,-22.43,221.54,6.07,-0.98
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1278545,2019-08-16 11:50:42:914,-0.168,0.3783,10.5978,-0.0134,0.0286,9.8066,0.0128,0.0248,-0.0096,-13.89,14.77,-22.11,223.29,6.29,-0.93
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1278645,2019-08-16 11:50:43:014,-0.2657,0.4499,10.8647,-0.0078,0.0472,9.8065,0.0266,0.0174,0.0266,-13.85,14.32,-22.43,221.09,6.45,-0.7
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1278745,2019-08-16 11:50:43:114,-0.4381,0.6026,9.6551,-0.0387,0.0264,9.8065,0.0266,0.0174,0.0266,-13.85,14.32,-22.43,221.09,6.45,-0.7
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1278845,2019-08-16 11:50:43:214,0.2179,0.1152,9.9876,-0.022,-0.0059,9.8066,0.0043,0.0525,0.0096,-13.65,14.04,-22.73,220.74,6.38,-0.43
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1278946,2019-08-16 11:50:43:315,-0.1208,0.2185,10.286,0.0308,0.0269,9.8066,0.0043,-0.0338,-0.0352,-14.45,13.97,-22.27,220.94,6.26,-0.38
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1279045,2019-08-16 11:50:43:414,0.0046,0.4678,10.0592,0.0719,0.0681,9.8062,0.016,-0.0657,-0.0021,-14.31,14.32,-22.14,220.57,6.84,-0.35
52.02895,-2.001751,90,19.49,12,230.2,,17 / 25,1279147,2019-08-16 11:50:43:516,-0.0522,-0.0988,9.7802,0.003,-0.0344,9.8066,-0.0458,0.0536,-0.0117,-14.31,14.32,-22.14,220.57,6.84,-0.35
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1279246,2019-08-16 11:50:43:615,0.0889,-0.0599,10.1173,0.0032,-0.0446,9.8065,-0.0565,-0.005,-0.032,-13.73,14.6,-22.32,222.71,6.72,-0.52
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1279346,2019-08-16 11:50:43:715,0.823,0.2179,9.0255,0.0937,-0.0183,9.8062,-0.0053,-0.0945,-0.0096,-13.3,14.17,-22.86,222.51,7.05,-0.97
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1279445,2019-08-16 11:50:43:814,0.0581,-0.0164,8.275,0.0693,0.0267,9.8064,-0.0224,-0.0018,-0.0298,-13.3,14.17,-22.86,222.51,7.05,-0.97
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1279546,2019-08-16 11:50:43:915,-0.3624,0.5715,10.8135,0.097,0.0192,9.8062,-0.0245,0.0461,-0.0096,-12.91,14.27,-23.01,222.44,7.54,-1.27
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1279647,2019-08-16 11:50:44:016,-0.4781,0.2895,9.895,0.0058,-0.0172,9.8066,-0.0245,0.0461,-0.0096,-13.17,14.07,-22.99,222.44,7.54,-1.27
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1279747,2019-08-16 11:50:44:116,-0.8039,-0.0152,9.7721,0.0009,0.0138,9.8066,-0.0117,0.0014,0.0074,-13.46,13.39,-23.22,220.55,7.46,-1.37
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1279845,2019-08-16 11:50:44:214,-0.3536,-0.2681,9.5019,-0.0379,-0.0139,9.8066,-0.0224,0.0312,-0.0139,-13.46,13.39,-23.22,220.55,7.46,-1.37
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1279946,2019-08-16 11:50:44:315,0.1234,0.002,10.8263,-0.0504,-0.0392,9.8064,0.0064,0.0483,0.0192,-13.84,14.24,-22.49,221.09,7.24,-1.29
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1280046,2019-08-16 11:50:44:415,-0.696,0.1991,10.5182,-0.0277,0.0075,9.8066,0.0288,0.0035,-0.0032,-13.4,13.8,-23.03,222.88,6.87,-1.27
52.02879,-2.001893,90,19.34,11,229.7,,17 / 25,1280145,2019-08-16 11:50:44:514,-0.4038,0.0013,10.923,-0.0291,0.032,9.8066,-0.0032,-0.0476,0.0064,-13.4,13.8,-23.03,222.88,6.87,-1.27
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1280245,2019-08-16 11:50:44:614,-0.4273,0.1723,9.0267,0.024,0.0115,9.8066,-0.0405,-0.005,-0.0107,-13.21,13.6,-23.25,222.67,6.87,-1.02
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1280346,2019-08-16 11:50:44:715,0.1844,0.3398,9.8108,0.0425,0.0173,9.8065,-0.0405,-0.005,-0.0107,-13.3,14.17,-22.86,222.67,6.87,-1.02
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1280446,2019-08-16 11:50:44:815,0.3088,-0.0076,9.8346,0.0286,0.0268,9.8066,-0.0085,-0.0455,-0.0171,-13.4,13.8,-23.03,222.58,7.12,-1.11
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1280545,2019-08-16 11:50:44:914,0.0818,0.2743,9.3822,0.0872,0.0573,9.8061,-0.0085,-0.0423,0.0011,-13.17,14.07,-22.99,222.27,7.73,-1.21
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1280645,2019-08-16 11:50:45:014,-0.0433,0.157,9.9599,0.026,-0.0086,9.8066,0.0032,0.0397,0.0138,-13.17,14.07,-22.99,222.27,7.73,-1.21
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1280745,2019-08-16 11:50:45:114,-0.6116,-0.076,10.7595,-0.0108,-0.059,9.8065,-0.0032,0.0759,0.0032,-12.92,13.32,-23.58,220.42,7.45,-1.42
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1280845,2019-08-16 11:50:45:214,-0.9285,0.1718,10.5114,0.0004,-0.0154,9.8066,0,-0.0157,-0.0085,-13.68,13.13,-23.25,219.06,7.13,-1.4
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1280947,2019-08-16 11:50:45:316,-0.129,-0.3011,9.5291,0.0012,-0.0242,9.8066,-0.0149,0.0014,-0.0128,-13.68,13.13,-23.25,219.06,7.13,-1.4
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1281045,2019-08-16 11:50:45:414,0.2339,-0.2967,9.5235,0.0018,-0.0118,9.8066,-0.0096,0.0014,0.0192,-12.92,13.32,-23.58,220.78,7.04,-1.51
52.028656,-2.002047,89,19.11,11,230,,17 / 25,1281145,2019-08-16 11:50:45:514,0.2714,0.2564,9.336,0.0055,0.003,9.8066,-0.0234,-0.0402,-0.0373,-13.57,13.1,-23.33,219.29,7.01,-1.57
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1281245,2019-08-16 11:50:45:614,-0.327,0.2141,8.4879,0.0578,0.0338,9.8064,-0.0234,-0.0402,-0.0373,-12.78,14.17,-23.15,222.84,7.39,-1.64
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1281346,2019-08-16 11:50:45:715,-0.2866,0.085,9.0683,0.0628,0.0259,9.8064,-0.0426,-0.0348,-0.0085,-12.55,13.55,-23.64,222.84,7.39,-1.64
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1281446,2019-08-16 11:50:45:815,0.9181,-0.0665,9.7782,0.0812,0.0014,9.8063,-0.0149,0.0259,0.0149,-13.07,13.99,-23.1,222.88,7.75,-1.96
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1281545,2019-08-16 11:50:45:914,0.2184,0.1897,10.3545,0.0018,-0.0004,9.8066,-0.0277,-0.0029,-0.0064,-12.31,13.7,-23.68,222.88,7.75,-1.96
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1281645,2019-08-16 11:50:46:014,-1.05,0.0792,10.5191,0.0173,-0.0061,9.8066,-0.0043,-0.0093,0.0149,-12.31,13.7,-23.68,222.88,7.75,-1.96
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1281746,2019-08-16 11:50:46:115,-0.398,-0.1468,9.2822,-0.0203,0.0015,9.8066,0.032,0.0099,-0.0416,-12.87,13.78,-23.33,222.92,7.8,-2.05
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1281845,2019-08-16 11:50:46:214,0.6956,-1.7048,7.7909,-0.0306,-0.0343,9.8065,-0.0916,0.1132,0.0319,-12.87,13.78,-23.33,222.92,7.8,-2.05
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1281945,2019-08-16 11:50:46:314,-0.6696,-0.302,8.4447,-0.0035,0.0191,9.8066,-0.0106,-0.0316,-0.0565,-12.1,13.47,-23.92,222.78,7.53,-2.08
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1282046,2019-08-16 11:50:46:415,-0.6787,-0.1231,9.2637,0.0036,-0.0135,9.8066,-0.0106,-0.0316,-0.0565,-12.47,13.88,-23.49,224.84,7.59,-1.98
52.028545,-2.002224,89,18.76,11,230.7,,17 / 25,1282146,2019-08-16 11:50:46:515,-1.0034,-0.1919,10.0819,-0.0083,-0.0267,9.8066,-0.0213,0.0397,-0.0181,-12.47,13.88,-23.49,224.84,7.59,-1.98
52.02833,-2.002321,88,19.24,10,228.3,,19 / 25,1282245,2019-08-16 11:50:46:614,-0.2166,0.0277,10.7082,0.0114,0.0104,9.8066,0.0256,-0.0327,-0.049,-12.63,14.06,-23.3,223.15,7.44,-2.06
52.02833,-2.002321,88,19.24,10,228.3,,19 / 25,1282345,2019-08-16 11:50:46:714,-0.6007,-0.0098,10.026,0.0136,-0.0104,9.8066,-0.0117,0.06,-0.0117,-12.34,14.24,-23.34,223.15,7.44,-2.06
52.02833,-2.002321,88,19.24,10,228.3,,19 / 25,1282445,2019-08-16 11:50:46:814,-0.0667,0.3645,10.2069,-0.035,-0.0491,9.8065,0.0032,0.06,-0.0203,-12.44,13.85,-23.52,225.14,7.1,-2.13
52.02833,-2.002321,88,19.24,10,228.3,,19 / 25,1282545,2019-08-16 11:50:46:914,-0.1362,-0.1058,9.7889,-0.0045,0.0144,9.8066,-0.0085,-0.0455,-0.0373,-12.44,13.85,-23.52,225.14,7.1,-2.13
52.02833,-2.002321,88,19.24,10,228.3,,19 / 25,1282646,2019-08-16 11:50:47:015,-0.4722,0.0036,9.146,0.0367,-0.0072,9.8066,-0.0192,-0.0093,-0.0224,-12.63,13.52,-23.61,223.19,7.14,-2.05
52.02833,-2.002321,88,19.24,10,228.3,,19 / 25,1282745,2019-08-16 11:50:47:114,-0.3537,-0.0607,9.2523,0.0022,-0.0119,9.8066,0.0117,0.0333,-0.0085,-12.41,13.82,-23.56,225.1,7.27,-2.23
52.02833,-2.002321,88,19.24,10,228.3,,19 / 25,1282845,2019-08-16 11:50:47:214,-0.3312,-0.0993,9.8785,-0.0134,-0.0057,9.8066,0.0117,0.0333,-0.0085,-12.41,13.82,-23.56,225.1,7.27,-2.23
